Year,Region,School,School_Key,School Level,Measure_Code,Measure_Name,Essential,Respondent_Type,Score
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,innv,Innovation,Supplemental,Teacher,1
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,innv,Innovation,Supplemental,Teacher,26
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,innv,Innovation,Supplemental,Teacher,48
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,innv,Innovation,Supplemental,Teacher,5
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,innv,Innovation,Supplemental,Teacher,1
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,innv,Innovation,Supplemental,Teacher,47
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,innv,Innovation,Supplemental,Teacher,22
2024,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,innv,Innovation,Supplemental,Teacher,21
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,innv,Innovation,Supplemental,Teacher,1
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,innv,Innovation,Supplemental,Teacher,1
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,innv,Innovation,Supplemental,Teacher,45
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,innv,Innovation,Supplemental,Teacher,31
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,innv,Innovation,Supplemental,Teacher,1
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,innv,Innovation,Supplemental,Teacher,15
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,innv,Innovation,Supplemental,Teacher,16
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,innv,Innovation,Supplemental,Teacher,4
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,innv,Innovation,Supplemental,Teacher,1
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,innv,Innovation,Supplemental,Teacher,26
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,innv,Innovation,Supplemental,Teacher,14
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,innv,Innovation,Supplemental,Teacher,15
2025,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,innv,Innovation,Supplemental,Teacher,28
2025,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,innv,Innovation,Supplemental,Teacher,19
2025,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,innv,Innovation,Supplemental,Teacher,22
2025,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,innv,Innovation,Supplemental,Teacher,31
2025,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,innv,Innovation,Supplemental,Teacher,1
2025,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,innv,Innovation,Supplemental,Teacher,39
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,innv,Innovation,Supplemental,Teacher,15
2025,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,innv,Innovation,Supplemental,Teacher,1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,innv,Innovation,Supplemental,Teacher,26
2025,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,innv,Innovation,Supplemental,Teacher,2
2025,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,innv,Innovation,Supplemental,Teacher,6
2025,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,innv,Innovation,Supplemental,Teacher,1
2025,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,innv,Innovation,Supplemental,Teacher,5
2025,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,innv,Innovation,Supplemental,Teacher,58
2025,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,innv,Innovation,Supplemental,Teacher,15
2025,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,innv,Innovation,Supplemental,Teacher,1
2025,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,innv,Innovation,Supplemental,Teacher,19
2025,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,innv,Innovation,Supplemental,Teacher,1
2025,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,innv,Innovation,Supplemental,Teacher,18
2025,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,innv,Innovation,Supplemental,Teacher,25
2025,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,innv,Innovation,Supplemental,Teacher,9
2025,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,innv,Innovation,Supplemental,Teacher,14
2025,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,innv,Innovation,Supplemental,Teacher,38
2025,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,innv,Innovation,Supplemental,Teacher,20
2025,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,innv,Innovation,Supplemental,Teacher,21
2025,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,innv,Innovation,Supplemental,Teacher,19
2025,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,innv,Innovation,Supplemental,Teacher,11
2025,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,innv,Innovation,Supplemental,Teacher,1
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,27
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,32
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,49
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,47
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,ins3,Instuctional Leadership,Effective Leaders,Teacher,26
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,ins3,Instuctional Leadership,Effective Leaders,Teacher,9
2024,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,11
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,8
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,24
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,ins3,Instuctional Leadership,Effective Leaders,Teacher,70
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,62
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,ins3,Instuctional Leadership,Effective Leaders,Teacher,34
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,ins3,Instuctional Leadership,Effective Leaders,Teacher,58
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,ins3,Instuctional Leadership,Effective Leaders,Teacher,67
2024,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,ins3,Instuctional Leadership,Effective Leaders,Teacher,62
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,4
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,ins3,Instuctional Leadership,Effective Leaders,Teacher,26
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,ins3,Instuctional Leadership,Effective Leaders,Teacher,53
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,55
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,18
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,49
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,54
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,25
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,19
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,49
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,ins3,Instuctional Leadership,Effective Leaders,Teacher,23
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,ins3,Instuctional Leadership,Effective Leaders,Teacher,42
2024,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,ins3,Instuctional Leadership,Effective Leaders,Teacher,15
2025,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,ins3,Instuctional Leadership,Effective Leaders,Teacher,44
2025,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,ins3,Instuctional Leadership,Effective Leaders,Teacher,28
2025,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,ins3,Instuctional Leadership,Effective Leaders,Teacher,36
2025,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,ins3,Instuctional Leadership,Effective Leaders,Teacher,74
2025,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,25
2025,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,ins3,Instuctional Leadership,Effective Leaders,Teacher,86
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,45
2025,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,ins3,Instuctional Leadership,Effective Leaders,Teacher,21
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,ins3,Instuctional Leadership,Effective Leaders,Teacher,48
2025,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,ins3,Instuctional Leadership,Effective Leaders,Teacher,42
2025,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,ins3,Instuctional Leadership,Effective Leaders,Teacher,59
2025,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,20
2025,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,ins3,Instuctional Leadership,Effective Leaders,Teacher,40
2025,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,ins3,Instuctional Leadership,Effective Leaders,Teacher,76
2025,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,64
2025,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,ins3,Instuctional Leadership,Effective Leaders,Teacher,28
2025,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,43
2025,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,43
2025,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,43
2025,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,37
2025,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,48
2025,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,30
2025,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,40
2025,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,47
2025,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,41
2025,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,38
2025,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,33
2025,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,ins3,Instuctional Leadership,Effective Leaders,Teacher,33
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,pgmc,Program Coherence,Effective Leaders,Teacher,31
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,pgmc,Program Coherence,Effective Leaders,Teacher,44
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,pgmc,Program Coherence,Effective Leaders,Teacher,64
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,pgmc,Program Coherence,Effective Leaders,Teacher,69
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,pgmc,Program Coherence,Effective Leaders,Teacher,57
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,pgmc,Program Coherence,Effective Leaders,Teacher,35
2024,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,pgmc,Program Coherence,Effective Leaders,Teacher,15
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,pgmc,Program Coherence,Effective Leaders,Teacher,23
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,pgmc,Program Coherence,Effective Leaders,Teacher,40
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,pgmc,Program Coherence,Effective Leaders,Teacher,69
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,pgmc,Program Coherence,Effective Leaders,Teacher,54
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,pgmc,Program Coherence,Effective Leaders,Teacher,32
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,pgmc,Program Coherence,Effective Leaders,Teacher,64
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,pgmc,Program Coherence,Effective Leaders,Teacher,61
2024,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,pgmc,Program Coherence,Effective Leaders,Teacher,50
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,pgmc,Program Coherence,Effective Leaders,Teacher,23
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,pgmc,Program Coherence,Effective Leaders,Teacher,60
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,pgmc,Program Coherence,Effective Leaders,Teacher,57
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,pgmc,Program Coherence,Effective Leaders,Teacher,69
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,pgmc,Program Coherence,Effective Leaders,Teacher,24
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,pgmc,Program Coherence,Effective Leaders,Teacher,69
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,pgmc,Program Coherence,Effective Leaders,Teacher,62
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,pgmc,Program Coherence,Effective Leaders,Teacher,41
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,pgmc,Program Coherence,Effective Leaders,Teacher,42
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,pgmc,Program Coherence,Effective Leaders,Teacher,50
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,pgmc,Program Coherence,Effective Leaders,Teacher,39
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,pgmc,Program Coherence,Effective Leaders,Teacher,53
2024,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,pgmc,Program Coherence,Effective Leaders,Teacher,66
2025,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,pgmc,Program Coherence,Effective Leaders,Teacher,54
2025,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,pgmc,Program Coherence,Effective Leaders,Teacher,53
2025,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,pgmc,Program Coherence,Effective Leaders,Teacher,65
2025,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,pgmc,Program Coherence,Effective Leaders,Teacher,69
2025,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,pgmc,Program Coherence,Effective Leaders,Teacher,19
2025,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,pgmc,Program Coherence,Effective Leaders,Teacher,99
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,pgmc,Program Coherence,Effective Leaders,Teacher,54
2025,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,pgmc,Program Coherence,Effective Leaders,Teacher,34
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,pgmc,Program Coherence,Effective Leaders,Teacher,50
2025,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,pgmc,Program Coherence,Effective Leaders,Teacher,51
2025,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,pgmc,Program Coherence,Effective Leaders,Teacher,53
