Year,Region,School,School_Key,Role,Item_Text,Pct_Favorable,Pct_Unfavorable,Response_Options,Pct_Neutral_Other
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,I would recommend this school to parents seeking a place for their child.,71,29,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,I wouldn't want to work in any other school.,71,29,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Include parent leaders from all backgrounds in school improvement?,0,29,"Not at all, A little, Somewhat, A great deal",71
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,"Included enough time to think carefully about, try, and evaluate new ideas.",71,29,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Included opportunities to work productively with colleagues in my school.,71,29,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Included opportunities to work productively with teachers from other schools.,53,48,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Involve parents/guardians in commenting on school curricula?,0,34,"Not at all, A little, Somewhat, A great deal",66
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Involve parents/guardians in the development of programs aimed at improving students' academic outcomes?,0,11,"Not at all, A little, Somewhat, A great deal",89
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,"It's OK in this school to discuss feelings, worries, and frustrations with other teachers.",69,31,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,"It's OK in this school to discuss feelings, worries, and frustrations with the principal.",82,18,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Knows what's going on in my classroom.,73,27,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Makes clear to the staff the leadership's expectations for meeting instructional goals.,94,5,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Makes sure teachers receive the coaching and support they need to implement new practices.,57,43,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Managing classroom behavior.,0,0,"Less than once a month, 2 or 3 times per month, 1 or 2 times per week, Almost daily",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Many special programs come and go at this school.,57,44,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Most of the students in this school are planning to go to college.,0,0,"Strongly disagree, Disagree, Agree, Strongly agree",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Most students participate in the discussion at some point.,41,6,"Never, Rarely, Sometimes, Almost always",53
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Observed another teacher's class to get ideas for your own instruction?,0,45,"Never, Once or twice, 3-9 times, 10 or more times",55
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Observed another teacher's class to offer feedback?,0,71,"Never, Once or twice, 3-9 times, 10 or more times",29
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,"Once we start a new program in this school, we follow up to make sure that it's working.",59,41,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Physical conflicts among students,0,0,"Not at all, A little, Some, To a great extent",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Planning how discretionary school funds should be used.,0,0,"No influence, A little influence, Some influence, A great deal of influence",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Presses teachers to implement what they have learned in professional development.,84,16,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Provides me with useful feedback to improve my teaching.,75,24,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Regularly pay attention in class?,0,0,"Some, About half, Most, Nearly all",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Responded to your suggestions for helping their child?,0,0,"Some, About half, Most, All",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Robbery or theft,0,32,"Not at all, A little, Some, To a great extent",68
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Setting standards for student behavior.,0,0,"No influence, A little influence, Some influence, A great deal of influence",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Staff at this school work hard to build trusting relationships with parents.,94,6,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Student disrespect of teachers,0,0,"Not at all, A little, Some, To a great extent",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Students build on each other's ideas during discussion.,38,13,"Never, Rarely, Sometimes, Almost always",49
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Students encourage each other to participate in discussion.,19,31,"Never, Rarely, Sometimes, Almost always",50
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Students provide constructive feedback to their peers and to me.,19,22,"Never, Rarely, Sometimes, Almost always",59
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Students show each other respect.,28,12,"Never, Rarely, Sometimes, Almost always",60
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Students use data and text references to support their ideas.,22,15,"Never, Rarely, Sometimes, Almost always",63
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Support your teaching efforts?,0,0,"Some, About half, Most, All",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Take on responsibilities outside of their classrooms?,0,0,"Some, About half, Most, Nearly all",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Take responsibility for improving the school?,0,0,"Some, About half, Most, Nearly all",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Teachers and parents at this school think of each other as partners in educating children.,64,36,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Teachers at this school help students plan for college outside of class time.,0,0,"Strongly disagree, Disagree, Agree, Strongly agree",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Teachers at this school respect those colleagues who are experts at their craft.,88,11,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Teachers can trust that the principal's decisions will be reasonable and justified.,79,21,"Strongly disagree, Disagree, Agree, Strongly agree, Not at all, A little, Some, To a great extent",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Teachers expect most students in this school to go to college.,0,0,"Strongly disagree, Disagree, Agree, Strongly agree",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Teachers in this school are comfortable asking colleagues to help them develop weaker areas of their practice.,72,28,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Teachers in this school feel that it is a part of their job to prepare students to succeed in college.,0,0,"Strongly disagree, Disagree, Agree, Strongly agree",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Teachers in this school have confidence in their colleagues' expertise.,86,14,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Teachers in this school share and discuss student work with other teachers.,95,6,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Teachers in this school trust each other.,78,23,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Teachers in this school value each other's point of view.,78,22,"Strongly disagree, Disagree, Agree, Strongly agree, Some, About half, Most, Nearly all",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Teachers respect other teachers who take the lead in school improvement efforts.,82,17,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,"Teachers talk about instruction in the teachers' lounge, faculty meetings, etc.",91,8,"Strongly disagree, Disagree, Agree, Strongly agree",1
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,The curriculum at this school is focused on helping students get ready for college.,0,0,"Strongly disagree, Disagree, Agree, Strongly agree",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,The goals of this school.,0,0,"Less than once a month, 2 or 3 times per month, 1 or 2 times per week, Almost daily",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,The principal at this school is an effective manager who makes the school run smoothly.,77,24,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,The principal has confidence in the expertise of the teachers.,92,8,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,The principal knows his or her own strengths and weaknesses.,74,26,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,The principal looks out for the personal welfare of the faculty members.,82,18,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,The principal places the needs of children ahead of personal and political interests.,84,16,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,The principal takes a personal interest in the professional development of teachers.,92,8,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,"There is consistency in curriculum, instruction, and learning materials among teachers in the same grade level at this school.",79,21,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Threats of violence toward teachers,0,13,"Not at all, A little, Some, To a great extent",87
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,"Volunteered time to support the school (e.g., volunteer in classrooms, help with school-wide events, etc.)?",0,0,"Some, About half, Most, All",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,We have so many different programs in this school that I can't keep track of them all.,73,28,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,What helps students learn the best.,0,0,"Less than once a month, 2 or 3 times per month, 1 or 2 times per week, Almost daily",100
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Worked on instructional strategies with other teachers?,0,13,"Never, Once or twice, 3-9 times, 10 or more times",87
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Worked with other teachers to develop materials or activities for particular classes?,0,6,"Never, Once or twice, 3-9 times, 10 or more times",94
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,Student,Adults in this neighborhood know who the local children are.,58,42,"Strongly disagree, Disagree, Agree, Strongly agree",0
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,Student,All students are encouraged to go to college.,0,0,"Strongly disagree, Disagree, Agree, Strongly agree",100
